Date,DepartmentId,JobCategoryId,RequiredWorkedHoursValue,ActualWorkedHoursValue
2026-04-13,56,3,25.90,25.25
2026-10-29,58,2,53.01,52.50
2026-05-14,41,3,24.19,22.25
2026-11-20,51,3,40.51,36.25
2026-07-04,59,6,111.03,103.75
2027-04-27,51,3,84.46,75.75
2027-05-28,51,3,106.14,107.25
2026-10-20,45,6,104.69,122.75
2026-06-08,57,2,60.70,57.00
2026-05-20,45,2,67.75,67.50
2026-09-16,53,6,152.43,125.75
2026-12-20,55,5,116.39,118.75
2026-12-13,37,5,59.30,61.25
2026-03-14,42,7,30.53,30.75
2027-08-09,48,5,100.67,102.50
2027-07-18,53,7,31.56,33.00
2026-11-18,44,3,40.62,39.75
2026-02-13,61,1,159.60,177.75
2026-12-23,61,5,48.29,40.75
2027-04-16,57,1,177.61,191.00
2027-01-22,48,4,31.35,27.00
2026-02-22,45,5,40.21,39.00
2027-08-31,49,1,256.23,224.25
2026-05-13,44,3,41.50,39.00
2026-05-22,45,5,36.39,32.00
2026-12-01,44,5,112.62,97.25
2026-03-25,58,5,133.38,146.50
2026-04-14,39,1,250.87,308.75
2027-07-15,46,7,51.18,42.50
2027-02-13,53,1,125.34,119.25
2026-05-16,50,1,135.39,123.00
2026-11-05,44,1,103.13,121.00
2026-03-09,36,5,56.23,63.50
2026-08-08,40,5,91.17,99.25
2026-07-08,37,5,33.66,36.75
2026-08-27,49,5,30.01,29.00
2027-05-05,37,5,41.43,46.50
2026-04-12,59,3,112.18,138.50
2026-05-12,45,4,43.66,50.00
2026-03-24,54,0,253.32,259.75
2026-07-13,38,3,41.11,36.75
2026-01-26,58,3,61.66,53.75
2026-01-12,44,4,36.39,35.50
2026-03-24,38,0,250.42,212.00
2026-01-13,58,1,187.61,199.25
2027-02-10,53,7,35.76,41.00
2026-03-09,52,5,104.09,87.75
2027-06-02,49,1,85.79,74.25
2027-09-03,60,7,49.69,41.75
2026-05-19,56,1,140.47,127.00
2026-01-22,44,5,59.44,50.50
2027-02-26,59,7,41.99,37.75
2027-08-13,47,5,118.64,139.00
2026-11-09,58,1,216.27,200.25
2026-11-05,43,1,147.27,126.25
2026-05-31,56,4,15.32,15.00
2026-06-16,51,1,166.64,146.75
2027-05-13,44,1,152.86,149.75
2026-02-16,61,4,20.55,22.50
2026-02-18,37,0,246.71,228.75
2026-06-03,130,4,38.93,36.50
2027-02-18,35,4,36.66,34.25
2027-05-23,38,3,101.19,89.75
2027-04-25,55,4,44.39,51.75
2026-07-04,47,2,37.99,47.00
2027-05-02,52,7,26.17,21.75
2026-09-02,130,5,126.25,114.25
2026-07-07,36,2,34.00,37.00
2027-07-21,47,2,32.41,30.25
2026-10-21,44,4,9.23,9.00
2027-06-20,130,4,40.10,35.75
2026-03-08,35,6,99.80,91.00
2027-03-16,45,7,18.33,15.50
2026-10-18,43,1,210.94,181.75
2027-06-21,60,1,173.90,175.00
2026-02-12,39,7,38.21,39.00
2026-02-25,41,7,34.76,32.50
2026-10-07,61,5,136.35,129.50
2027-05-30,59,5,50.24,42.00
2027-07-21,57,7,60.55,77.00
2026-09-08,60,7,22.44,21.75
2026-05-25,36,5,80.38,88.00
2026-04-25,43,5,91.15,103.75
2026-03-15,46,1,203.32,183.50
2027-09-03,44,7,43.51,53.00
2026-06-19,57,1,150.29,141.25
2026-07-26,38,5,58.74,49.75
2026-06-12,37,1,237.72,195.50
2027-01-29,44,5,41.94,34.50
2026-10-15,37,3,68.12,58.50
2027-04-29,58,3,26.39,33.00
2027-05-04,36,2,72.47,65.50
2026-05-03,43,2,62.33,53.50
2026-01-22,50,0,255.29,291.50
2026-07-20,54,4,38.77,38.00
2026-06-15,37,4,13.06,15.00
2026-03-02,55,2,78.23,99.50
2026-04-11,45,4,19.37,22.00
2026-12-04,51,3,52.49,59.50
2026-08-20,55,4,14.46,12.00
2027-01-09,36,1,125.10,103.25
2027-08-03,59,7,20.89,21.50
2027-01-16,42,5,40.56,34.50
2026-02-28,61,7,18.71,18.25
2027-04-26,51,5,115.90,95.75
2027-05-08,44,5,86.50,100.50
2026-06-01,54,5,80.60,99.75
2026-04-15,53,7,61.24,70.00
2026-10-21,49,1,246.26,224.50
2027-01-06,47,1,219.69,203.25
2027-02-06,39,7,49.38,50.00
2027-06-27,40,5,137.36,168.50
2027-08-15,43,1,254.22,296.50
2027-03-07,55,5,131.16,147.75
2027-06-14,45,7,43.07,40.25
2026-06-03,44,2,73.23,62.75
2026-09-02,55,6,138.89,137.75
2026-01-12,54,7,43.04,52.75
2026-12-22,47,4,40.61,46.00
2026-07-14,42,6,113.51,107.00
2026-04-15,47,3,88.09,74.50
2026-05-16,42,6,86.80,77.00
2027-02-26,54,3,23.92,20.00
2026-07-30,54,5,112.94,105.25
2027-02-19,49,3,26.56,32.75
2027-06-17,39,2,43.95,42.00
2026-11-03,47,5,80.13,81.00
2027-01-10,61,1,120.24,107.00
2026-05-03,44,2,20.49,24.25
2026-12-22,41,7,33.73,28.50
2026-12-22,42,7,62.45,52.25
2027-01-01,47,5,133.53,159.75
2026-11-21,50,1,136.01,128.25
2027-01-22,38,1,142.52,119.25
2026-08-11,53,2,54.91,47.25
2026-08-08,59,7,30.23,27.75
2027-05-26,40,4,11.09,13.25
2026-03-12,56,5,30.33,26.50
2026-02-06,52,4,9.22,10.75
2027-05-04,52,2,23.37,29.50
2026-09-17,42,3,62.26,69.75
2026-07-18,56,6,53.34,52.00
2026-01-18,36,0,219.04,271.50
2026-02-25,51,3,62.11,66.25
2026-05-29,50,3,49.52,43.00
2026-07-26,130,2,26.04,24.25
2026-11-22,54,6,129.98,118.25
2026-05-07,58,2,73.19,66.25
2026-02-09,45,3,117.45,128.25
2026-06-13,130,5,82.98,86.75
2027-03-25,37,4,31.77,28.00
2027-08-18,130,4,17.18,19.75
2027-02-13,47,2,73.98,70.75
2026-02-06,46,0,267.83,291.25
2027-06-30,61,3,67.47,70.50
2026-09-20,58,4,38.12,33.25
2026-12-26,59,6,43.89,45.25
2027-05-30,52,6,94.59,86.25
2026-02-09,35,7,50.93,53.50
2026-02-13,59,3,97.41,109.50
2026-03-11,44,4,16.63,13.75
2027-08-18,59,4,33.84,32.50
2026-09-17,56,3,99.34,90.25
2026-10-12,57,2,94.08,100.50
2027-07-09,54,2,57.92,64.50
2027-09-11,42,4,41.95,38.25
2026-08-13,37,4,36.06,34.00
2027-07-24,50,2,54.57,52.00
2026-05-06,47,2,21.95,18.00
2027-08-18,43,2,90.37,81.50
2026-02-09,51,0,269.00,325.75
2026-02-22,53,0,367.87,313.50
2026-05-03,54,7,13.01,14.50
2026-02-25,35,3,75.96,81.75
2027-03-17,58,6,59.39,49.75
2026-06-15,47,7,62.22,60.00
2027-08-18,38,7,37.96,43.00
2026-11-08,44,2,34.94,33.25
2027-07-31,41,6,51.68,48.75
2027-01-30,61,6,82.42,69.00
2027-05-05,61,2,74.26,86.75
2026-05-29,44,6,139.57,160.25
2026-02-03,43,2,64.14,80.75
2026-04-27,51,4,12.85,13.00
2026-06-17,55,6,30.11,25.75
2027-01-25,55,4,35.76,31.75
2027-05-27,54,5,85.79,108.50
2026-11-30,36,3,91.89,110.75
2026-12-19,45,3,30.21,27.25
2027-04-12,37,2,60.36,59.25
2027-07-31,47,3,37.10,35.75
2027-03-13,130,4,13.13,13.00
2027-08-15,37,6,69.01,77.00
2027-05-29,47,4,15.45,15.75
2026-12-06,41,4,26.12,22.75
2026-09-11,54,2,55.44,58.25
2026-06-20,61,6,105.36,88.50
2027-02-04,61,2,25.70,27.50
2027-07-27,45,4,18.45,17.00
2026-05-01,47,6,74.61,92.50
2026-09-19,48,4,13.25,16.25
2026-10-21,53,7,26.77,28.75
2027-01-04,36,5,57.75,67.00
2027-07-30,49,4,11.22,11.25
2027-09-05,44,2,60.94,75.00
2027-03-11,54,5,85.52,88.75
2027-02-19,35,3,33.09,28.50
2026-07-05,61,3,97.32,118.75
2026-12-07,54,3,24.54,26.75
2027-06-14,39,3,110.64,121.75
2027-07-16,59,6,139.89,131.25
2026-11-30,59,2,21.14,24.75
2026-11-22,58,3,64.41,70.50
2027-04-25,43,3,40.41,39.25
2026-10-17,45,4,46.14,49.25
2026-11-05,37,2,88.01,91.00
2027-01-19,48,3,60.80,62.25
2027-08-27,35,1,153.73,188.75
2026-09-20,59,4,18.19,16.25
2027-02-03,35,7,23.42,28.25
2026-08-26,41,3,38.05,35.25
2026-04-10,35,4,46.37,49.00
2027-02-19,43,6,71.69,90.50
2027-06-17,49,7,22.46,20.50
2027-08-18,47,1,109.21,90.00
2027-03-21,38,4,20.52,17.25
2026-10-22,51,6,130.40,162.50
2027-06-14,54,1,118.27,119.25
2027-04-01,51,7,12.38,14.50
2027-06-29,48,4,43.80,36.50
2027-05-26,38,6,157.45,156.75
2027-03-16,54,1,180.25,213.00
2027-03-29,56,1,120.53,147.75
2026-09-04,46,7,8.43,7.75
2026-08-13,40,1,161.50,148.75
2026-11-17,40,7,54.67,61.25
2027-07-18,37,7,10.23,9.00
2027-05-26,56,4,12.41,14.50
2026-05-19,60,7,46.70,44.00
2026-04-14,49,4,42.19,43.75
2026-10-28,58,7,10.63,10.75
2026-05-24,38,4,24.38,20.25
2027-05-17,48,7,10.65,9.00
2026-05-16,56,7,44.46,47.50
2027-08-19,51,6,60.42,50.75
2027-09-15,38,6,30.04,36.50
2027-09-11,42,5,128.37,138.75
2027-05-10,49,5,44.88,41.75
2026-04-13,56,1,101.42,89.25
2027-05-31,56,1,107.46,121.50
2026-11-29,36,5,32.17,31.25
2026-05-02,58,7,22.81,23.25
2026-03-10,39,7,16.38,20.25
2027-06-10,51,5,129.68,107.00
2026-03-31,39,1,249.59,312.25
2027-04-30,56,1,222.17,228.00
2026-12-27,53,7,25.07,25.25
2027-09-13,39,1,242.05,242.75
2026-01-29,52,1,97.88,94.25
2027-07-26,50,5,41.45,45.00
2027-03-30,54,1,157.44,147.50
2026-12-08,53,1,161.05,159.25
2027-02-06,45,5,106.38,96.25
2026-09-09,39,5,69.81,63.75
2026-09-30,40,4,34.22,35.25
2027-01-21,55,5,35.54,30.50
2026-08-07,50,6,92.91,88.50
2026-12-08,48,2,51.76,52.50
2027-05-31,54,4,16.89,14.25
2026-06-17,61,4,40.83,33.50
2027-01-18,58,2,99.82,93.00
2026-09-02,45,4,24.54,28.50
2026-02-23,49,0,158.89,155.00
2027-05-06,59,2,83.23,86.50
2026-02-04,39,0,239.81,225.75
2026-01-24,50,5,92.96,91.75
2026-06-12,48,5,107.43,93.75
2027-04-21,39,5,119.01,126.25
2026-09-03,59,1,102.25,92.50
2026-08-18,52,1,219.18,228.00
2027-01-03,55,5,106.44,123.00
2026-07-21,40,1,138.68,138.50
2026-08-13,52,5,139.22,118.00
2026-11-11,56,7,61.64,57.00
2027-01-24,45,1,94.61,97.75
2027-05-13,56,5,59.85,70.50
2027-04-27,56,7,50.87,61.25
2027-08-20,57,1,138.21,124.00
2026-03-04,39,5,56.24,63.00
2026-04-29,51,7,29.57,35.25
2026-12-04,38,1,250.59,209.50
2026-10-04,44,1,131.09,166.75
2026-02-23,55,4,42.65,42.25
2027-08-14,130,5,49.70,46.50
2027-02-28,61,3,100.63,127.00
2027-07-13,46,4,21.97,22.25
2026-03-29,130,3,36.87,38.50
2026-03-10,56,0,202.74,178.75
2026-11-04,42,4,21.74,18.50
2026-10-01,40,3,39.78,45.00
2026-04-19,130,4,32.03,38.75
2027-02-05,45,6,73.55,94.25
2026-01-30,52,7,28.74,29.75
2026-06-02,46,6,129.70,124.75
2026-07-25,42,5,85.88,107.25
2027-01-08,55,1,103.26,89.00
2027-09-04,57,7,27.90,26.25
2027-08-15,55,5,81.01,73.00
2027-06-15,43,7,59.00,64.25
2027-08-16,40,1,194.72,197.00
2027-08-13,37,1,210.98,230.75
2027-08-11,40,5,127.14,158.25
2026-11-07,51,1,94.03,83.50
2026-11-02,51,5,138.77,148.25
2026-09-06,60,4,40.73,40.25
2026-05-08,54,2,53.38,57.75
2027-05-03,39,2,24.94,29.50
2026-05-02,44,6,99.57,86.50
2026-06-10,41,4,32.43,35.75
2027-07-29,39,3,84.35,86.25
2026-10-22,57,4,38.03,36.50
2026-05-15,46,6,48.78,43.75
2027-03-21,38,3,110.00,110.75
2027-08-07,50,2,30.11,29.75
2027-02-11,55,2,95.65,93.75
2026-12-21,48,6,146.03,184.00
2027-06-16,59,4,18.90,17.25
2027-06-03,57,4,28.18,31.00
2026-01-02,60,2,37.44,41.50
2026-12-30,40,5,131.49,127.00
2026-07-12,40,5,76.87,80.00
2027-05-23,51,5,114.94,94.50
2026-09-18,44,7,43.35,38.25
2027-03-21,37,5,118.26,136.00
2027-01-08,45,7,13.73,13.00
2026-04-09,41,1,104.90,99.25
2026-02-21,47,5,103.56,120.25
2026-04-30,56,5,109.66,130.50
2026-09-24,42,2,32.87,39.25
2026-01-23,47,0,162.52,156.25
2026-02-02,60,2,73.05,74.50
2026-05-30,47,3,61.06,67.75
2026-05-14,54,4,33.10,34.75
2027-02-09,51,3,25.61,27.50
2026-07-04,58,6,114.33,129.00
2026-08-19,61,3,82.86,89.75
2027-03-23,45,4,22.42,27.75
2026-03-19,59,2,22.02,23.75
2027-01-11,38,2,85.34,100.50
2027-01-05,43,6,46.45,56.50
2027-06-03,41,2,74.63,63.00
2027-07-17,58,6,85.77,92.75
2027-02-03,57,5,74.88,83.50
2027-02-05,42,7,28.31,34.50
2027-06-22,43,5,139.84,148.75
2027-04-12,49,6,47.48,57.75
2027-05-31,48,7,15.35,16.50
2026-10-08,59,1,245.16,203.25
2027-02-03,40,5,30.02,30.00
2027-01-15,53,2,48.82,55.00
2026-04-19,44,2,79.56,80.75
2026-04-19,36,5,90.90,78.50
2026-06-14,43,1,257.94,227.00
2027-08-01,56,4,18.68,17.75
2026-11-04,46,1,108.95,114.75
2026-02-06,52,5,65.43,83.75
2027-04-23,36,1,259.77,323.50
2027-01-04,36,4,44.39,40.25
2026-07-18,40,7,9.59,11.75
2026-02-26,37,7,56.37,60.00
2026-04-23,51,5,32.56,27.00
2027-02-11,45,1,141.28,156.25
2026-05-20,46,2,28.42,28.00
2027-01-09,58,6,55.55,70.00
2027-08-05,59,3,34.52,43.00
2026-03-04,47,2,47.20,51.25
2026-06-30,51,3,99.63,85.25
2026-09-13,54,5,69.05,78.75
2026-07-18,46,4,22.82,22.25
2027-02-18,60,2,47.20,45.25
2026-01-04,43,4,47.92,43.00
2026-03-07,51,0,379.21,361.00
2026-12-06,57,3,24.34,29.00
2026-01-24,45,6,42.23,51.75
2026-06-27,44,3,62.01,72.25
2026-11-01,36,6,152.22,128.50
2027-03-17,47,2,70.93,58.25
2026-09-19,48,3,42.22,37.75
2026-04-14,44,6,45.99,51.25
2026-05-13,44,4,38.29,39.00
2027-07-04,58,2,69.12,78.25
2026-04-04,49,2,56.86,68.75
2027-02-06,130,5,34.85,44.50
2026-04-01,56,7,19.64,23.50
2026-08-18,50,4,35.89,33.00
2027-08-04,55,7,28.64,29.25
2027-01-27,55,7,49.55,55.25
2026-10-29,51,5,70.09,78.00
2027-05-13,51,6,35.69,32.50
2027-05-19,56,7,21.42,17.75
2027-03-11,47,7,32.73,39.25
2027-03-12,47,6,109.36,90.75
2027-08-17,57,7,14.52,15.00
2027-01-24,56,4,35.19,31.00
2027-09-01,37,7,44.90,43.25
2026-01-30,58,4,11.86,14.50
2027-04-17,49,2,84.75,72.50
2027-06-16,56,6,157.84,141.50
2027-05-27,39,4,19.83,17.50
2027-06-10,61,2,65.63,82.50
2027-07-14,59,3,112.23,92.75
2027-06-01,61,6,79.59,72.25
2026-07-21,130,7,53.36,53.75
2026-02-27,58,3,37.61,40.00
2027-05-16,130,3,83.32,69.50
2026-01-05,47,0,324.71,340.00
2026-09-27,37,4,9.23,8.25
2026-01-15,60,6,31.44,31.50
2026-03-22,47,2,70.07,70.25
2027-01-09,49,3,118.78,112.75
2026-06-03,56,6,72.38,75.50
2026-11-04,45,3,65.86,79.25
2026-06-11,39,3,79.39,88.50
2026-03-28,45,4,34.10,29.50
2026-01-29,47,2,42.64,40.75
2026-03-06,41,0,391.80,446.25
2026-03-28,39,7,16.71,19.25
2027-04-26,41,1,89.50,91.00
2027-03-11,53,4,37.45,32.00
2026-10-22,51,7,16.78,15.75
2026-07-22,55,7,21.76,23.75
2026-06-11,45,7,17.27,15.75
2027-02-11,58,4,41.96,38.50
2026-10-20,50,3,26.92,34.00
2027-04-28,60,3,107.61,108.25
2027-05-28,46,6,47.67,42.00
2026-04-12,42,4,41.35,34.50
2026-07-19,61,3,91.16,90.75
2026-02-08,40,6,97.32,108.50
2027-05-01,59,6,47.67,46.75
2027-03-12,45,6,137.33,149.00
2026-08-22,45,6,41.33,52.00
2026-01-11,45,6,158.03,157.50
2027-06-03,56,2,39.32,34.25
2026-02-26,60,4,37.17,36.50
2027-04-23,35,3,96.01,86.75
2026-11-04,59,4,21.50,23.00
2026-06-08,56,2,50.12,63.75
2026-02-07,35,4,17.75,16.00
2026-12-26,48,2,41.46,35.25
2027-02-26,37,2,35.94,34.00
2026-01-20,36,3,117.87,104.25
2026-08-24,42,2,57.34,67.00
2026-07-31,36,3,58.87,67.50
2026-11-01,42,3,69.04,67.75
2026-09-28,57,2,95.79,97.00
2027-05-06,37,3,94.47,90.00
2026-06-14,50,7,53.50,45.00
2026-10-19,46,7,20.46,24.25
2026-08-18,42,7,48.24,52.00
2026-01-19,38,4,26.32,29.75
2026-06-14,56,4,19.92,21.50
2026-02-28,44,7,48.71,51.25
2026-12-12,58,7,34.00,34.25
2026-04-19,56,7,40.01,36.75
2026-07-18,48,4,18.76,16.75
2027-07-07,46,2,99.69,112.50
2026-09-06,52,7,27.16,31.25
2027-05-25,47,3,54.26,59.75
2026-01-14,130,7,39.57,34.75
2026-03-01,57,6,45.62,57.50
2026-02-05,49,0,214.74,248.75
2026-03-28,47,4,31.94,35.25
2027-03-02,130,7,8.03,7.25
2027-07-01,54,4,29.48,30.00
2026-08-01,130,5,117.34,141.75
2027-06-25,49,3,23.67,20.00
2026-07-18,35,1,158.57,132.00
2026-03-14,59,6,72.57,68.00
2026-10-04,57,4,10.76,13.25
2026-02-12,55,6,121.62,103.25
2026-02-23,43,3,83.59,74.00
2026-08-16,56,3,47.07,54.75
2027-09-14,48,3,67.59,67.50
2027-03-08,36,3,47.32,45.00
2026-10-24,59,6,105.64,88.75
2027-04-15,58,3,77.13,65.50
2027-04-15,52,6,58.61,60.75
2026-07-21,35,2,92.17,111.25
2026-12-09,56,6,125.10,128.50
2027-03-10,45,1,150.24,135.75
2026-02-06,41,1,250.45,300.75
2026-01-25,55,7,58.47,68.75
2026-06-16,52,1,210.65,260.00
2027-07-13,60,5,118.55,125.00
2026-02-07,49,5,126.01,116.00
2026-01-24,39,1,119.97,120.75
2026-10-02,50,4,12.44,14.25
2026-06-03,56,7,30.30,29.75
2026-04-28,48,5,131.06,136.25
2026-03-26,43,1,226.20,226.50
2027-05-08,43,5,79.39,67.00
2027-08-16,52,5,125.72,108.50
2027-05-09,53,5,89.14,106.25
2027-08-15,44,1,207.43,264.00
2026-02-16,36,5,36.23,41.25
2027-02-06,49,1,245.06,231.75
2026-12-22,36,1,203.46,169.00
2026-03-28,61,5,135.35,134.50
2027-06-14,56,1,240.91,290.75
2027-01-25,53,4,26.36,27.50
2027-04-16,56,1,205.69,175.50
2026-12-20,56,5,111.34,95.00
2026-01-06,38,1,207.67,254.25
2026-02-21,36,3,99.17,126.75
2027-06-11,50,3,22.58,24.00
2026-09-09,59,6,54.65,59.50
2026-05-12,47,4,33.07,28.25
2026-04-05,46,2,43.45,55.00
2026-03-12,41,3,44.93,56.50
2026-01-06,45,0,294.33,283.00
2026-05-31,57,4,22.41,19.75
2027-06-29,47,4,21.07,19.75
2026-04-23,39,1,219.87,211.25
2027-06-29,37,1,224.30,265.25
2026-01-23,53,5,58.35,50.00
2026-08-20,44,1,196.86,173.25
2027-05-26,45,1,251.90,263.00
2027-02-26,49,6,133.86,130.50
2026-05-22,59,1,113.35,93.50
2026-12-17,50,5,46.87,47.75
2026-06-19,56,1,141.62,130.00
2026-01-22,43,5,138.54,127.50
2026-03-05,36,5,33.23,31.75
2026-01-28,53,1,80.63,71.50
2026-08-26,40,5,103.66,87.00
2026-12-07,55,1,128.06,110.75
2026-10-28,38,5,83.67,72.00
2026-02-06,36,4,9.91,8.50
2026-06-14,56,5,91.94,112.50
2026-02-09,45,1,99.94,120.25
2026-04-27,54,3,48.21,45.25
2027-02-10,60,4,37.88,45.00
2026-08-05,54,7,47.75,50.50
2026-06-16,52,3,56.27,64.00
2026-08-10,35,3,29.41,26.75
2027-04-10,39,6,138.79,154.75
2026-10-19,46,6,145.09,169.75
2026-06-16,44,6,62.44,58.50
2027-05-02,130,3,100.57,95.25
2026-06-04,59,3,82.44,96.00
2026-08-21,48,6,106.49,135.75
2027-06-02,54,7,34.81,37.75
2027-06-01,49,2,69.19,61.25
2026-03-15,130,1,137.67,168.25
2027-07-16,61,6,76.37,65.00
2026-04-11,46,4,47.84,58.00
2027-03-28,45,1,236.89,297.75
2027-06-27,56,5,48.90,45.00
2026-12-16,40,5,135.20,117.50
2026-05-15,39,1,257.82,242.00
2026-07-20,59,1,122.60,109.00
2027-05-12,59,5,106.87,89.75
2027-02-04,53,5,40.87,52.50
2027-07-03,57,7,62.32,67.75
2027-02-25,60,1,191.15,200.75
2027-01-22,53,1,98.03,82.25
2026-12-04,49,5,80.75,67.75
2026-01-25,49,3,72.90,81.00
2027-05-11,49,3,36.45,37.75
2027-07-11,39,4,29.17,24.75
2027-04-12,36,2,24.88,27.50
2027-08-21,48,2,89.25,102.75
2027-04-07,36,6,125.92,114.00
2026-12-16,42,3,59.53,51.50
2027-02-10,54,7,63.83,62.50
2026-10-21,60,4,36.02,30.00
2026-11-03,48,3,84.11,69.50
2027-08-16,46,6,152.33,134.25
2026-05-07,50,5,64.09,63.00
2026-02-28,56,1,120.19,114.50
2027-01-26,58,7,54.14,69.25
2027-08-03,52,1,164.68,136.75
2027-03-23,45,5,117.22,145.25
2027-02-01,47,5,100.20,84.00
2026-08-19,44,2,60.56,51.50
2026-03-14,41,7,37.93,37.50
2026-04-14,44,7,25.56,31.50
2026-09-20,51,7,40.88,34.00
2026-05-03,48,1,244.82,245.00
2026-05-13,60,3,39.79,42.25
2027-04-16,52,2,68.38,82.00
2026-01-22,43,3,52.22,64.50
2027-02-04,38,3,89.04,106.00
2026-02-25,56,0,202.04,203.50
2026-06-04,53,6,158.96,144.75
2027-01-23,57,6,155.24,147.25
2026-10-24,48,2,36.13,30.50
2027-06-07,35,3,29.18,36.25
2027-04-19,41,2,84.34,71.75
2027-09-14,35,1,153.45,142.50
2027-07-18,57,4,11.96,12.25
2026-03-15,61,3,54.23,65.75
2026-11-02,35,4,8.64,10.00
2026-04-15,54,7,44.36,43.00
2026-09-13,37,4,23.57,19.50
2027-03-13,49,3,109.15,96.00
2026-10-21,52,7,27.33,23.50
2027-05-14,43,7,8.56,7.75
2026-10-27,53,2,74.32,77.50
2026-02-21,36,1,129.59,121.25
2026-09-08,55,1,218.41,257.75
2027-07-18,48,1,250.38,222.50
2026-03-21,43,5,132.86,112.50
2027-06-14,46,7,26.48,27.75
2026-11-19,55,5,137.83,136.25
2027-05-27,49,6,50.50,64.25
2027-03-09,41,7,13.03,13.00
2026-04-30,44,1,127.25,150.50
2026-04-12,42,5,115.61,131.50
2026-11-27,53,2,24.08,23.75
2026-03-18,58,7,35.32,32.25
2027-07-30,37,1,97.24,123.75
2026-10-20,38,1,229.46,271.00
2026-10-17,38,7,23.47,25.25
2026-04-02,58,4,44.17,46.50
2027-02-11,58,3,58.06,60.75
2026-06-10,41,3,82.42,74.25
2026-07-13,35,4,44.28,37.00
2027-04-16,130,7,36.57,35.75
2027-03-10,54,6,51.22,62.00
2027-04-04,60,2,87.12,98.00
2027-01-23,47,3,78.87,68.00
2027-09-09,59,2,85.71,73.50
2026-09-20,45,3,92.22,80.75
2027-02-23,58,6,107.90,93.00
2027-04-22,130,2,94.01,96.00
2027-05-17,37,2,48.19,43.25
2026-04-02,41,2,33.43,41.75
2026-06-06,130,7,11.21,9.50
2026-07-08,130,2,96.39,85.75
2027-03-10,60,3,83.67,68.75
2026-03-05,60,2,59.60,57.25
2027-08-27,46,4,13.87,12.50
2027-01-16,43,5,73.10,78.75
2026-07-04,52,1,190.72,207.50
2026-04-18,39,5,100.17,114.25
2026-02-28,47,7,11.39,9.50
2027-07-22,61,1,202.85,229.25
2026-06-15,42,1,104.36,118.25
2026-04-11,37,7,18.73,15.50
2027-08-06,43,5,77.21,78.75
2026-11-25,57,6,126.28,158.00
2027-08-31,42,6,90.24,76.00
2026-08-26,48,2,23.87,20.50
2027-08-19,59,3,78.45,67.75
2027-03-03,40,3,108.85,105.25
2026-02-28,130,7,41.73,44.00
2026-01-06,39,3,66.63,57.75
2026-11-21,43,6,128.16,105.25
2026-11-27,38,2,77.20,95.50
2026-11-21,45,4,27.35,28.75
2027-09-12,39,3,40.80,45.00
2027-06-02,60,4,16.96,15.50
2026-05-03,58,2,51.57,53.75
2026-03-12,35,6,39.31,33.00
2027-01-26,52,3,110.97,97.25
2027-06-02,58,6,126.45,162.00
2027-01-10,57,2,48.36,56.25
2027-07-28,41,5,57.45,58.75
2027-02-25,38,2,30.28,34.50
2026-02-13,130,3,90.85,90.00
2026-12-10,130,3,95.29,85.75
2026-08-16,42,4,25.13,31.25
2027-07-05,39,2,69.51,64.50
2026-06-27,44,4,27.27,23.75
2026-07-11,51,2,58.62,69.75
2027-03-25,35,6,97.46,116.50
2026-04-09,130,2,57.69,72.25
2026-09-20,57,4,17.81,18.25
2027-03-03,49,2,85.47,76.75
2027-06-17,56,4,29.23,27.50
2027-08-03,58,7,52.72,49.25
2027-03-28,51,7,61.33,75.75
2026-09-01,40,7,54.74,52.50
2027-05-14,47,6,33.25,36.75
2026-06-03,40,7,41.56,45.50
2027-01-07,53,4,42.73,42.75
2026-03-15,51,7,27.93,23.25
2027-01-10,51,7,43.38,44.25
2026-05-18,39,2,88.36,103.75
2026-08-14,44,6,41.06,37.50
2027-07-21,61,2,93.80,106.00
2026-11-12,57,2,55.78,49.75
2026-02-07,43,6,69.59,66.25
2026-10-15,60,2,62.32,68.00
2026-04-19,56,6,151.98,134.75
2026-10-17,44,4,33.37,35.50
2026-05-25,35,3,89.06,110.25
2026-03-23,35,4,36.93,44.75
2027-04-19,56,2,84.07,89.50
2027-07-27,43,4,17.07,21.75
2027-08-18,54,7,44.74,51.50
2026-10-10,60,6,60.46,70.25
2026-09-01,46,4,18.81,23.75
2026-03-29,44,4,38.85,38.75
2027-08-15,44,3,61.27,54.25
2026-10-18,42,3,80.35,75.25
2026-12-23,60,3,87.43,76.75
2026-05-28,39,3,92.17,89.75
2027-03-26,51,3,40.73,47.50
2026-01-25,45,4,38.42,43.75
2026-01-25,39,7,12.10,11.00
2026-08-08,60,7,27.29,24.00
2027-01-04,53,3,86.84,86.75
2026-01-24,45,7,52.97,58.25
2026-07-17,43,7,21.38,21.00
2027-01-25,47,7,44.62,44.75
2027-07-15,41,1,248.47,306.75
2027-04-09,42,7,11.23,10.25
2027-02-07,38,6,30.47,34.00
2026-12-13,35,5,85.10,94.25
2027-06-17,130,1,231.81,294.00
2026-03-11,37,0,371.25,439.25
2027-08-30,35,4,15.52,12.75
2026-02-16,60,2,75.58,65.00
2026-10-24,46,2,47.41,55.75
2026-10-30,46,4,43.64,41.50
2027-06-15,60,6,108.33,138.25
2027-09-02,39,2,95.47,80.00
2026-01-10,58,0,359.29,371.25
2027-08-19,53,6,96.53,86.25
2026-04-06,56,2,37.78,38.00
2026-06-02,35,2,41.61,35.75
